Johnston County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.5184|-78.3651|-5|Yes|EST|EDT|nc058|No|North Carolina DEQ - Division of Air Quality
Jones County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.0222|-77.3559|-5|Yes|EST|EDT|nc059|No|North Carolina DEQ - Division of Air Quality
Lee County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.4751|-79.1716|-5|Yes|EST|EDT|nc060|No|North Carolina DEQ - Division of Air Quality
Lenoir County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.2387|-77.6411|-5|Yes|EST|EDT|nc061|No|North Carolina DEQ - Division of Air Quality
Lincoln County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.4856|-81.2235|-5|Yes|EST|EDT|nc062|No|North Carolina DEQ - Division of Air Quality
Macon County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.1504|-83.4226|-5|Yes|EST|EDT|nc063|No|North Carolina DEQ - Division of Air Quality
Madison County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.8580|-82.7061|-5|Yes|EST|EDT|nc064|No|North Carolina DEQ - Division of Air Quality
Martin County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.8426|-77.1080|-5|Yes|EST|EDT|nc065|No|North Carolina DEQ - Division of Air Quality
McDowell County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.6816|-82.0491|-5|Yes|EST|EDT|nc066|No|North Carolina DEQ - Division of Air Quality
Mitchell County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.0131|-82.1639|-5|Yes|EST|EDT|nc068|No|North Carolina DEQ - Division of Air Quality
